	time	month	country	tas	pr
13636	1998M08	8	Portugal	21.40199919137714	19.05699507823019
15436	1998M09	9	Portugal	20.24995364233714	29.39239174008238
17236	1998M10	10	Portugal	17.540442185607148	58.10985651936082
19036	1998M11	11	Portugal	15.01715145974081	85.50192688251285
20836	1998M12	12	Portugal	13.191649664467622	101.26034837771952
1072	1999M01	1	Portugal	12.171156383568952	91.28566178389366
2872	1999M02	2	Portugal	12.073733811392762	72.01679265137666
4672	1999M03	3	Portugal	12.80517272924662	69.44102663308666
6472	1999M04	4	Portugal	13.766430373476526	52.47438717799362
8272	1999M05	5	Portugal	15.51968020472238	38.991771925109525
10072	1999M06	6	Portugal	18.33689313640667	25.568897960145765
11872	1999M07	7	Portugal	20.835044498184285	18.390166383402164
13672	1999M08	8	Portugal	21.40199919137714	19.05699507823019
15472	1999M09	9	Portugal	20.24995364233714	29.39239174008238
17272	1999M10	10	Portugal	17.540442185607148	58.10985651936082
19072	1999M11	11	Portugal	15.01715145974081	85.50192688251285
20872	1999M12	12	Portugal	13.191649664467622	101.26034837771952
1108	2000M01	1	Portugal	12.171156383568952	91.28566178389366
2908	2000M02	2	Portugal	12.073733811392762	72.01679265137666
4708	2000M03	3	Portugal	12.80517272924662	69.44102663308666
6508	2000M04	4	Portugal	13.766430373476526	52.47438717799362
8308	2000M05	5	Portugal	15.51968020472238	38.991771925109525
10108	2000M06	6	Portugal	18.33689313640667	25.568897960145765
11908	2000M07	7	Portugal	20.835044498184285	18.390166383402164
13708	2000M08	8	Portugal	21.40199919137714	19.05699507823019
15508	2000M09	9	Portugal	20.24995364233714	29.39239174008238
17308	2000M10	10	Portugal	17.540442185607148	58.10985651936082
19108	2000M11	11	Portugal	15.01715145974081	85.50192688251285
20908	2000M12	12	Portugal	13.191649664467622	101.26034837771952
1144	2001M01	1	Portugal	12.171156383568952	91.28566178389366
2944	2001M02	2	Portugal	12.073733811392762	72.01679265137666
4744	2001M03	3	Portugal	12.80517272924662	69.44102663308666
6544	2001M04	4	Portugal	13.766430373476526	52.47438717799362
8344	2001M05	5	Portugal	15.51968020472238	38.991771925109525
10144	2001M06	6	Portugal	18.33689313640667	25.568897960145765
11944	2001M07	7	Portugal	20.835044498184285	18.390166383402164
13744	2001M08	8	Portugal	21.40199919137714	19.05699507823019
15544	2001M09	9	Portugal	20.24995364233714	29.39239174008238
17344	2001M10	10	Portugal	17.540442185607148	58.10985651936082
19144	2001M11	11	Portugal	15.01715145974081	85.50192688251285
20944	2001M12	12	Portugal	13.191649664467622	101.26034837771952
1180	2002M01	1	Portugal	12.171156383568952	91.28566178389366
2980	2002M02	2	Portugal	12.073733811392762	72.01679265137666
4780	2002M03	3	Portugal	12.80517272924662	69.44102663308666
6580	2002M04	4	Portugal	13.766430373476526	52.47438717799362
8380	2002M05	5	Portugal	15.51968020472238	38.991771925109525
10180	2002M06	6	Portugal	18.33689313640667	25.568897960145765
11980	2002M07	7	Portugal	20.835044498184285	18.390166383402164
13780	2002M08	8	Portugal	21.40199919137714	19.05699507823019
15580	2002M09	9	Portugal	20.24995364233714	29.39239174008238
17380	2002M10	10	Portugal	17.540442185607148	58.10985651936082
19180	2002M11	11	Portugal	15.01715145974081	85.50192688251285
20980	2002M12	12	Portugal	13.191649664467622	101.26034837771952
1216	2003M01	1	Portugal	12.171156383568952	91.28566178389366
3016	2003M02	2	Portugal	12.073733811392762	72.01679265137666
4816	2003M03	3	Portugal	12.80517272924662	69.44102663308666
6616	2003M04	4	Portugal	13.766430373476526	52.47438717799362
8416	2003M05	5	Portugal	15.51968020472238	38.991771925109525
10216	2003M06	6	Portugal	18.33689313640667	25.568897960145765
12016	2003M07	7	Portugal	20.835044498184285	18.390166383402164
13816	2003M08	8	Portugal	21.40199919137714	19.05699507823019
15616	2003M09	9	Portugal	20.24995364233714	29.39239174008238
17416	2003M10	10	Portugal	17.540442185607148	58.10985651936082
19216	2003M11	11	Portugal	15.01715145974081	85.50192688251285
21016	2003M12	12	Portugal	13.191649664467622	101.26034837771952
1252	2004M01	1	Portugal	12.171156383568952	91.28566178389366
3052	2004M02	2	Portugal	12.073733811392762	72.01679265137666
4852	2004M03	3	Portugal	12.80517272924662	69.44102663308666
6652	2004M04	4	Portugal	13.766430373476526	52.47438717799362
8452	2004M05	5	Portugal	15.51968020472238	38.991771925109525
10252	2004M06	6	Portugal	18.33689313640667	25.568897960145765
12052	2004M07	7	Portugal	20.835044498184285	18.390166383402164
13852	2004M08	8	Portugal	21.40199919137714	19.05699507823019
15652	2004M09	9	Portugal	20.24995364233714	29.39239174008238
17452	2004M10	10	Portugal	17.540442185607148	58.10985651936082
19252	2004M11	11	Portugal	15.01715145974081	85.50192688251285
21052	2004M12	12	Portugal	13.191649664467622	101.26034837771952
1288	2005M01	1	Portugal	12.171156383568952	91.28566178389366
3088	2005M02	2	Portugal	12.073733811392762	72.01679265137666
4888	2005M03	3	Portugal	12.80517272924662	69.44102663308666
6688	2005M04	4	Portugal	13.766430373476526	52.47438717799362
8488	2005M05	5	Portugal	15.51968020472238	38.991771925109525
10288	2005M06	6	Portugal	18.33689313640667	25.568897960145765
12088	2005M07	7	Portugal	20.835044498184285	18.390166383402164
13888	2005M08	8	Portugal	21.40199919137714	19.05699507823019
15688	2005M09	9	Portugal	20.24995364233714	29.39239174008238
17488	2005M10	10	Portugal	17.540442185607148	58.10985651936082
19288	2005M11	11	Portugal	15.01715145974081	85.50192688251285
21088	2005M12	12	Portugal	13.191649664467622	101.26034837771952
1324	2006M01	1	Portugal	12.171156383568952	91.28566178389366
3124	2006M02	2	Portugal	12.073733811392762	72.01679265137666
4924	2006M03	3	Portugal	12.80517272924662	69.44102663308666
6724	2006M04	4	Portugal	13.766430373476526	52.47438717799362
8524	2006M05	5	Portugal	15.51968020472238	38.991771925109525
10324	2006M06	6	Portugal	18.33689313640667	25.568897960145765
12124	2006M07	7	Portugal	20.835044498184285	18.390166383402164
13924	2006M08	8	Portugal	21.40199919137714	19.05699507823019
15724	2006M09	9	Portugal	20.24995364233714	29.39239174008238
17524	2006M10	10	Portugal	17.540442185607148	58.10985651936082
19324	2006M11	11	Portugal	15.01715145974081	85.50192688251285
21124	2006M12	12	Portugal	13.191649664467622	101.26034837771952
1360	2007M01	1	Portugal	12.171156383568952	91.28566178389366
3160	2007M02	2	Portugal	12.073733811392762	72.01679265137666
4960	2007M03	3	Portugal	12.80517272924662	69.44102663308666
6760	2007M04	4	Portugal	13.766430373476526	52.47438717799362
8560	2007M05	5	Portugal	15.51968020472238	38.991771925109525
10360	2007M06	6	Portugal	18.33689313640667	25.568897960145765
12160	2007M07	7	Portugal	20.835044498184285	18.390166383402164
13960	2007M08	8	Portugal	21.40199919137714	19.05699507823019
15760	2007M09	9	Portugal	20.24995364233714	29.39239174008238
17560	2007M10	10	Portugal	17.540442185607148	58.10985651936082
19360	2007M11	11	Portugal	15.01715145974081	85.50192688251285
21160	2007M12	12	Portugal	13.191649664467622	101.26034837771952
1396	2008M01	1	Portugal	12.171156383568952	91.28566178389366
3196	2008M02	2	Portugal	12.073733811392762	72.01679265137666
4996	2008M03	3	Portugal	12.80517272924662	69.44102663308666
6796	2008M04	4	Portugal	13.766430373476526	52.47438717799362
8596	2008M05	5	Portugal	15.51968020472238	38.991771925109525
10396	2008M06	6	Portugal	18.33689313640667	25.568897960145765
12196	2008M07	7	Portugal	20.835044498184285	18.390166383402164
13996	2008M08	8	Portugal	21.40199919137714	19.05699507823019
15796	2008M09	9	Portugal	20.24995364233714	29.39239174008238
17596	2008M10	10	Portugal	17.540442185607148	58.10985651936082
19396	2008M11	11	Portugal	15.01715145974081	85.50192688251285
21196	2008M12	12	Portugal	13.191649664467622	101.26034837771952
1432	2009M01	1	Portugal	12.171156383568952	91.28566178389366
3232	2009M02	2	Portugal	12.073733811392762	72.01679265137666
5032	2009M03	3	Portugal	12.80517272924662	69.44102663308666
6832	2009M04	4	Portugal	13.766430373476526	52.47438717799362
8632	2009M05	5	Portugal	15.51968020472238	38.991771925109525
10432	2009M06	6	Portugal	18.33689313640667	25.568897960145765
12232	2009M07	7	Portugal	20.835044498184285	18.390166383402164
14032	2009M08	8	Portugal	21.40199919137714	19.05699507823019
15832	2009M09	9	Portugal	20.24995364233714	29.39239174008238
17632	2009M10	10	Portugal	17.540442185607148	58.10985651936082
19432	2009M11	11	Portugal	15.01715145974081	85.50192688251285
21232	2009M12	12	Portugal	13.191649664467622	101.26034837771952
1468	2010M01	1	Portugal	12.171156383568952	91.28566178389366
3268	2010M02	2	Portugal	12.073733811392762	72.01679265137666
5068	2010M03	3	Portugal	12.80517272924662	69.44102663308666
6868	2010M04	4	Portugal	13.766430373476526	52.47438717799362
8668	2010M05	5	Portugal	15.51968020472238	38.991771925109525
10468	2010M06	6	Portugal	18.33689313640667	25.568897960145765
12268	2010M07	7	Portugal	20.835044498184285	18.390166383402164
14068	2010M08	8	Portugal	21.40199919137714	19.05699507823019
15868	2010M09	9	Portugal	20.24995364233714	29.39239174008238
17668	2010M10	10	Portugal	17.540442185607148	58.10985651936082
19468	2010M11	11	Portugal	15.01715145974081	85.50192688251285
21268	2010M12	12	Portugal	13.191649664467622	101.26034837771952
1504	2011M01	1	Portugal	12.171156383568952	91.28566178389366
3304	2011M02	2	Portugal	12.073733811392762	72.01679265137666
5104	2011M03	3	Portugal	12.80517272924662	69.44102663308666
6904	2011M04	4	Portugal	13.766430373476526	52.47438717799362
8704	2011M05	5	Portugal	15.51968020472238	38.991771925109525
10504	2011M06	6	Portugal	18.33689313640667	25.568897960145765
12304	2011M07	7	Portugal	20.835044498184285	18.390166383402164
14104	2011M08	8	Portugal	21.40199919137714	19.05699507823019
15904	2011M09	9	Portugal	20.24995364233714	29.39239174008238
17704	2011M10	10	Portugal	17.540442185607148	58.10985651936082
19504	2011M11	11	Portugal	15.01715145974081	85.50192688251285
21304	2011M12	12	Portugal	13.191649664467622	101.26034837771952
1540	2012M01	1	Portugal	12.171156383568952	91.28566178389366
3340	2012M02	2	Portugal	12.073733811392762	72.01679265137666
5140	2012M03	3	Portugal	12.80517272924662	69.44102663308666
6940	2012M04	4	Portugal	13.766430373476526	52.47438717799362
8740	2012M05	5	Portugal	15.51968020472238	38.991771925109525
10540	2012M06	6	Portugal	18.33689313640667	25.568897960145765
12340	2012M07	7	Portugal	20.835044498184285	18.390166383402164
14140	2012M08	8	Portugal	21.40199919137714	19.05699507823019
15940	2012M09	9	Portugal	20.24995364233714	29.39239174008238
17740	2012M10	10	Portugal	17.540442185607148	58.10985651936082
19540	2012M11	11	Portugal	15.01715145974081	85.50192688251285
21340	2012M12	12	Portugal	13.191649664467622	101.26034837771952
1576	2013M01	1	Portugal	12.171156383568952	91.28566178389366
3376	2013M02	2	Portugal	12.073733811392762	72.01679265137666
5176	2013M03	3	Portugal	12.80517272924662	69.44102663308666
6976	2013M04	4	Portugal	13.766430373476526	52.47438717799362
8776	2013M05	5	Portugal	15.51968020472238	38.991771925109525
10576	2013M06	6	Portugal	18.33689313640667	25.568897960145765
12376	2013M07	7	Portugal	20.835044498184285	18.390166383402164
14176	2013M08	8	Portugal	21.40199919137714	19.05699507823019
15976	2013M09	9	Portugal	20.24995364233714	29.39239174008238
17776	2013M10	10	Portugal	17.540442185607148	58.10985651936082
19576	2013M11	11	Portugal	15.01715145974081	85.50192688251285
21376	2013M12	12	Portugal	13.191649664467622	101.26034837771952
1612	2014M01	1	Portugal	12.171156383568952	91.28566178389366
3412	2014M02	2	Portugal	12.073733811392762	72.01679265137666
5212	2014M03	3	Portugal	12.80517272924662	69.44102663308666
7012	2014M04	4	Portugal	13.766430373476526	52.47438717799362
8812	2014M05	5	Portugal	15.51968020472238	38.991771925109525
10612	2014M06	6	Portugal	18.33689313640667	25.568897960145765
12412	2014M07	7	Portugal	20.835044498184285	18.390166383402164
14212	2014M08	8	Portugal	21.40199919137714	19.05699507823019
16012	2014M09	9	Portugal	20.24995364233714	29.39239174008238
17812	2014M10	10	Portugal	17.540442185607148	58.10985651936082
19612	2014M11	11	Portugal	15.01715145974081	85.50192688251285
21412	2014M12	12	Portugal	13.191649664467622	101.26034837771952
1648	2015M01	1	Portugal	12.171156383568952	91.28566178389366
3448	2015M02	2	Portugal	12.073733811392762	72.01679265137666
5248	2015M03	3	Portugal	12.80517272924662	69.44102663308666
7048	2015M04	4	Portugal	13.766430373476526	52.47438717799362
8848	2015M05	5	Portugal	15.51968020472238	38.991771925109525
10648	2015M06	6	Portugal	18.33689313640667	25.568897960145765
12448	2015M07	7	Portugal	20.835044498184285	18.390166383402164
14248	2015M08	8	Portugal	21.40199919137714	19.05699507823019
16048	2015M09	9	Portugal	20.24995364233714	29.39239174008238
17848	2015M10	10	Portugal	17.540442185607148	58.10985651936082
19648	2015M11	11	Portugal	15.01715145974081	85.50192688251285
21448	2015M12	12	Portugal	13.191649664467622	101.26034837771952
1684	2016M01	1	Portugal	12.171156383568952	91.28566178389366
3484	2016M02	2	Portugal	12.073733811392762	72.01679265137666
5284	2016M03	3	Portugal	12.80517272924662	69.44102663308666
7084	2016M04	4	Portugal	13.766430373476526	52.47438717799362
8884	2016M05	5	Portugal	15.51968020472238	38.991771925109525
10684	2016M06	6	Portugal	18.33689313640667	25.568897960145765
12484	2016M07	7	Portugal	20.835044498184285	18.390166383402164
14284	2016M08	8	Portugal	21.40199919137714	19.05699507823019
16084	2016M09	9	Portugal	20.24995364233714	29.39239174008238
17884	2016M10	10	Portugal	17.540442185607148	58.10985651936082
19684	2016M11	11	Portugal	15.01715145974081	85.50192688251285
21484	2016M12	12	Portugal	13.191649664467622	101.26034837771952
1720	2017M01	1	Portugal	12.171156383568952	91.28566178389366
3520	2017M02	2	Portugal	12.073733811392762	72.01679265137666
5320	2017M03	3	Portugal	12.80517272924662	69.44102663308666
7120	2017M04	4	Portugal	13.766430373476526	52.47438717799362
8920	2017M05	5	Portugal	15.51968020472238	38.991771925109525
10720	2017M06	6	Portugal	18.33689313640667	25.568897960145765
12520	2017M07	7	Portugal	20.835044498184285	18.390166383402164
14320	2017M08	8	Portugal	21.40199919137714	19.05699507823019
16120	2017M09	9	Portugal	20.24995364233714	29.39239174008238
17920	2017M10	10	Portugal	17.540442185607148	58.10985651936082
19720	2017M11	11	Portugal	15.01715145974081	85.50192688251285
21520	2017M12	12	Portugal	13.191649664467622	101.26034837771952
1756	2018M01	1	Portugal	12.171156383568952	91.28566178389366
3556	2018M02	2	Portugal	12.073733811392762	72.01679265137666
5356	2018M03	3	Portugal	12.80517272924662	69.44102663308666
7156	2018M04	4	Portugal	13.766430373476526	52.47438717799362
8956	2018M05	5	Portugal	15.51968020472238	38.991771925109525
10756	2018M06	6	Portugal	18.33689313640667	25.568897960145765
12556	2018M07	7	Portugal	20.835044498184285	18.390166383402164
14356	2018M08	8	Portugal	21.40199919137714	19.05699507823019
16156	2018M09	9	Portugal	20.24995364233714	29.39239174008238
17956	2018M10	10	Portugal	17.540442185607148	58.10985651936082
19756	2018M11	11	Portugal	15.01715145974081	85.50192688251285
21556	2018M12	12	Portugal	13.191649664467622	101.26034837771952
1792	2019M01	1	Portugal	12.171156383568952	91.28566178389366
3592	2019M02	2	Portugal	12.073733811392762	72.01679265137666
5392	2019M03	3	Portugal	12.80517272924662	69.44102663308666
7192	2019M04	4	Portugal	13.766430373476526	52.47438717799362
8992	2019M05	5	Portugal	15.51968020472238	38.991771925109525
10792	2019M06	6	Portugal	18.33689313640667	25.568897960145765
12592	2019M07	7	Portugal	20.835044498184285	18.390166383402164
14392	2019M08	8	Portugal	21.40199919137714	19.05699507823019
16192	2019M09	9	Portugal	20.24995364233714	29.39239174008238
17992	2019M10	10	Portugal	17.540442185607148	58.10985651936082
19792	2019M11	11	Portugal	15.01715145974081	85.50192688251285
21592	2019M12	12	Portugal	13.191649664467622	101.26034837771952
29	1970M01	1	Romania	-1.0910055880506462	60.280309329656006
1829	1970M02	2	Romania	-0.3583203124894742	51.481652044009344
3629	1970M03	3	Romania	3.0684966363461195	56.682119818896886
5429	1970M04	4	Romania	7.922035048023644	60.8324869284018
7229	1970M05	5	Romania	13.443505995009424	71.70308757725245
9029	1970M06	6	Romania	18.442662082301336	72.48049220433373
10829	1970M07	7	Romania	21.233656277163558	58.042588545113816
12629	1970M08	8	Romania	20.51341783321822	42.982792013957734
14429	1970M09	9	Romania	15.381698540541603	43.41624356534667
16229	1970M10	10	Romania	9.695691867262308	56.52641240468178
18029	1970M11	11	Romania	4.403884412925145	62.14328333614623
19829	1970M12	12	Romania	0.9158780924797703	65.85544873525733
65	1971M01	1	Romania	-1.0910055880506462	60.280309329656006
1865	1971M02	2	Romania	-0.3583203124894742	51.481652044009344
3665	1971M03	3	Romania	3.0684966363461195	56.682119818896886
5465	1971M04	4	Romania	7.922035048023644	60.8324869284018
7265	1971M05	5	Romania	13.443505995009424	71.70308757725245
9065	1971M06	6	Romania	18.442662082301336	72.48049220433373
10865	1971M07	7	Romania	21.233656277163558	58.042588545113816
12665	1971M08	8	Romania	20.51341783321822	42.982792013957734
14465	1971M09	9	Romania	15.381698540541603	43.41624356534667
16265	1971M10	10	Romania	9.695691867262308	56.52641240468178
18065	1971M11	11	Romania	4.403884412925145	62.14328333614623
19865	1971M12	12	Romania	0.9158780924797703	65.85544873525733
101	1972M01	1	Romania	-1.0910055880506462	60.280309329656006
